CVE ID,Item,Asset Name,Asset ID,Class Type,Ipv4,Ipv6,Mac,Vendor,Os,Model,Firmware,Serial Number,Num Alerts,Insight Names
CVE-2026-9994,1,DESKTOP-5NATTOG,402,IT,172.16.35.202,,"30:13:8B:8C:86:F7, 8C:53:E6:DB:74:01, 8C:53:E6:DB:74:02",Hewlett Packard,Windows 11,HP ProBook 445 14 inch G10 Notebook PC,,,,
CVE-2026-9995,1,DESKTOP-5NATTOG,402,IT,172.16.35.202,,"30:13:8B:8C:86:F7, 8C:53:E6:DB:74:01, 8C:53:E6:DB:74:02",Hewlett Packard,Windows 11,HP ProBook 445 14 inch G10 Notebook PC,,,,
CVE-2026-9997,1,DESKTOP-5NATTOG,402,IT,172.16.35.202,,"30:13:8B:8C:86:F7, 8C:53:E6:DB:74:01, 8C:53:E6:DB:74:02",Hewlett Packard,Windows 11,HP ProBook 445 14 inch G10 Notebook PC,,,,
CVE-2026-9998,1,DESKTOP-5NATTOG,402,IT,172.16.35.202,,"30:13:8B:8C:86:F7, 8C:53:E6:DB:74:01, 8C:53:E6:DB:74:02",Hewlett Packard,Windows 11,HP ProBook 445 14 inch G10 Notebook PC,,,,
CVE-2026-9999,1,DESKTOP-5NATTOG,402,IT,172.16.35.202,,"30:13:8B:8C:86:F7, 8C:53:E6:DB:74:01, 8C:53:E6:DB:74:02",Hewlett Packard,Windows 11,HP ProBook 445 14 inch G10 Notebook PC,,,,
ICSA-15-225-02A,1,10.1.30.6,239,OT,10.1.30.6,,00:1D:9C:A1:60:4E,Rockwell Automation,,1763-L16BWA B/14.00,V2.014,,,
RA-511407-2,1,UNTITLED,231,OT,10.1.30.3,,F4:54:33:92:89:96,Rockwell Automation,,1747-L553/C C/13 - DC 3.54 ,V3.013,,,
RA-58964,1,Chemical_plant_xx,30,OT,10.1.30.1,,00:1D:9C:C0:04:9D,Rockwell Automation,,1756-ENBT/A,V6.006,,,
RA-65980,1,10.1.30.6,239,OT,10.1.30.6,,00:1D:9C:A1:60:4E,Rockwell Automation,,1763-L16BWA B/14.00,V2.014,,,
RA-65982,1,10.1.30.6,239,OT,10.1.30.6,,00:1D:9C:A1:60:4E,Rockwell Automation,,1763-L16BWA B/14.00,V2.014,,,
RA-66678,1,UNTITLED,231,OT,10.1.30.3,,F4:54:33:92:89:96,Rockwell Automation,,1747-L553/C C/13 - DC 3.54 ,V3.013,,,
